fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
1286,145,Herb Dean,2990.0,1244.0,2990.0,3,F,Heavyweight,M,TKO - Doctor's Stoppage,Facial Cut,2,5:00,http://ufcstats.com/fight-details/e716f8079c60bc66
1285,145,John Sharp,596.0,3725.0,596.0,3,F,Light Heavyweight,M,TKO - Doctor's Stoppage,Facial Cut,3,1:04,http://ufcstats.com/fight-details/0ea087a71863184d
1284,145,Steve Perceval,1946.0,2951.0,1946.0,3,F,Welterweight,M,Submission,Kneebar From Inoki-Ali Position,1,1:41,http://ufcstats.com/fight-details/3b0258eb19d66f8f
1283,145,John Sharp,3191.0,1075.0,3191.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e892b4a03304f2a4
1282,145,Steve Perceval,429.0,1188.0,429.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Half Guard,3,3:26,http://ufcstats.com/fight-details/46a7cb6937144ba2
1281,144,Steve Mazzagatti,3371.0,3425.0,3371.0,3,F,Light Heavyweight,M,Submission,"Rear Naked Choke
      Technical Submission",2,1:09,http://ufcstats.com/fight-details/f92e8d6c96306013
1280,144,Josh Rosenthal,604.0,1860.0,604.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b091e021e61f1950
1279,144,Herb Dean,410.0,483.0,410.0,3,F,Welterweight,M,Submission,"D'Arce Choke From Half Guard
      Technical Submission",2,1:54,http://ufcstats.com/fight-details/5e52b0bf9719f0ae
1278,144,Steve Mazzagatti,1901.0,1694.0,1901.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/83a7cc0b0de904b9
1277,144,Josh Rosenthal,750.0,359.0,750.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,2:23,http://ufcstats.com/fight-details/2bf24d9c33bb4d49
1276,144,Herb Dean,3298.0,3638.0,3298.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1fc065e1d3243594
1275,144,Josh Rosenthal,2700.0,377.0,2700.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fb9b03644f559604
1274,144,Herb Dean,3089.0,1444.0,3089.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/840863604b38a33f
1273,144,Steve Mazzagatti,3288.0,557.0,3288.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/adddc6e46da5ca19
1272,144,Josh Rosenthal,348.0,2676.0,348.0,3,F,Heavyweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/20628fd4e19a97e4
1271,144,Herb Dean,3809.0,2748.0,3809.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,2,1:31,http://ufcstats.com/fight-details/1a21263dc5d866b6
1270,143,Mario Yamasaki,1798.0,3221.0,1798.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/5355fd4a2598f679
1269,143,Dan Miragliotta,3145.0,3065.0,3145.0,3,F,Lightweight,M,Submission,Armbar From Back Control,3,1:59,http://ufcstats.com/fight-details/504b540805598fa5
1268,143,Kevin Mulhall,665.0,2096.0,665.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/be72958d9715757d
1267,143,Mario Yamasaki,905.0,3760.0,905.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a570acbbcbbd151d
1266,143,Dan Miragliotta,2083.0,696.0,2083.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d5e0fd3eec76f7e1
1265,143,Kevin Mulhall,523.0,2054.0,523.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f4641db74fcb8ab7
1264,143,Dan Miragliotta,1940.0,2683.0,1940.0,3,F,Welterweight,M,Submission,Armbar From Side Control,1,4:27,http://ufcstats.com/fight-details/19f615a7a5cfd304
1263,143,Rick McCoy,3185.0,3696.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c4fa93a4f37a6ca7
1262,143,Todd McGovern,2637.0,877.0,2637.0,3,F,Middleweight,M,KO/TKO,Punches to Head From Half Guard,3,3:24,http://ufcstats.com/fight-details/db620510bbb3f0af
1261,143,Rick McCoy,3509.0,2959.0,3509.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f338da998c4fdf53
1260,142,Yves Lavigne,3051.0,701.0,3051.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/57dca2ebe96ed622
1259,142,Herb Dean,3314.0,2609.0,3314.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,2:24,http://ufcstats.com/fight-details/c99370e3e54bd5fd
1258,142,Steve Mazzagatti,519.0,2102.0,519.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d7f9a09021a9a13c
1257,142,Mario Yamasaki,1693.0,1957.0,1693.0,3,F,Lightweight,M,Submission,Armbar From Mount,1,2:31,http://ufcstats.com/fight-details/9d2c9d2249d4fe50
1256,142,Herb Dean,3184.0,36.0,3184.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:07,http://ufcstats.com/fight-details/41e9da89f349b2bc
1255,142,Yves Lavigne,2293.0,226.0,2293.0,3,F,Welterweight,M,Submission,Guillotine Choke From Front Headlock,1,4:03,http://ufcstats.com/fight-details/78b928a602a81971
1254,142,Steve Mazzagatti,1692.0,2101.0,1692.0,3,F,Lightweight,M,Submission,Inverted Triangle From Bottom,1,3:05,http://ufcstats.com/fight-details/47245dd345d9ef7e
1253,142,Mario Yamasaki,1569.0,2388.0,1569.0,3,F,Middleweight,M,KO/TKO,"Punches to Head From Back Control
      Submission to Strikes",1,2:30,http://ufcstats.com/fight-details/0e05f54d8b66f317
1252,142,Yves Lavigne,3102.0,1143.0,3102.0,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,2,0:22,http://ufcstats.com/fight-details/24e14c4824144c64
1251,142,Herb Dean,1402.0,2695.0,1402.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0949caefc6735f9b
1250,141,Herb Dean,1267.0,870.0,1267.0,5,T,Lightweight,M,TKO - Doctor's Stoppage,Facial Cut,5,2:37,http://ufcstats.com/fight-details/f6d078e9fe7d17c8
1249,141,Herb Dean,1676.0,2183.0,1676.0,3,F,Heavyweight,M,Submission,"Guillotine Choke From Bottom Half Guard
      Technical Submission",1,1:12,http://ufcstats.com/fight-details/a9bc7915974b7d15
1248,141,Mario Yamasaki,2978.0,1203.0,2978.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ccac56928fc2b40b
1247,141,Mario Yamasaki,2969.0,2702.0,2969.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,2:19,http://ufcstats.com/fight-details/9172138df0d70cb0
1246,141,Dan Miragliotta,509.0,3628.0,509.0,3,F,Heavyweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/a29236fcb395f443
1245,141,Herb Dean,3814.0,2763.0,3814.0,3,F,Catch Weight,M,KO/TKO,Punches to Head In Clinch,1,3:03,http://ufcstats.com/fight-details/7f9a1b6d83d08c42
1244,141,Mario Yamasaki,116.0,1498.0,116.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8e9f2b82a7b87778
1243,141,Dan Miragliotta,2591.0,2909.0,2591.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/afd5e85676eb697d
1242,141,Greg Franklin,1334.0,2006.0,1334.0,3,F,Middleweight,M,Submission,Heel Hook On Ground,2,3:21,http://ufcstats.com/fight-details/a7c63a2b33049ace
1241,141,Herb Dean,2371.0,2875.0,2371.0,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,1,4:03,http://ufcstats.com/fight-details/483d934c46351c78
1240,141,Greg Franklin,2738.0,3617.0,2738.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:57,http://ufcstats.com/fight-details/7e50ae4dbdd380a1
1239,140,Herb Dean,1497.0,793.0,1497.0,3,T,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:45,http://ufcstats.com/fight-details/e246b6a8cd7853de
1238,140,Steve Mazzagatti,2660.0,2349.0,2660.0,3,F,Light Heavyweight,M,DQ,Illegal Elbows by Jones,1,4:14,http://ufcstats.com/fight-details/3f0826158f87f41d
1237,140,Josh Rosenthal,3019.0,4044.0,3019.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/de2328aa13e5ecdc
1236,140,Herb Dean,3122.0,276.0,3122.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,2:20,http://ufcstats.com/fight-details/5ab4bdec4db84f7d
1235,140,Steve Mazzagatti,1658.0,2347.0,1658.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,2,0:10,http://ufcstats.com/fight-details/f6246d2b9f663e33
1234,140,Josh Rosenthal,1755.0,780.0,1755.0,3,F,Heavyweight,M,KO/TKO,Knee to Head In Clinch,3,3:20,http://ufcstats.com/fight-details/f5affe923c640d0e
1233,140,Herb Dean,1926.0,93.0,1926.0,3,F,Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/4182524382590e07
1232,140,Steve Mazzagatti,557.0,207.0,557.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c32b24a24d946893
1231,140,Josh Rosenthal,2493.0,2669.0,2493.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,3,4:55,http://ufcstats.com/fight-details/0b0ba5238399545c
1230,140,Herb Dean,3746.0,3691.0,3746.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,3:36,http://ufcstats.com/fight-details/7f0e469103ab46b6
1229,139,Josh Rosenthal,2723.0,1376.0,2723.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/9fa3f9f7caf429d6
1228,139,Mario Yamasaki,2178.0,2372.0,2178.0,3,F,Welterweight,M,Submission,Rear Naked Choke,2,4:47,http://ufcstats.com/fight-details/31f12d3f95576ef4
1227,139,Steve Mazzagatti,410.0,226.0,410.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/70228adf93b6434f
1226,139,Steve Mazzagatti,1457.0,3564.0,1457.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:56,http://ufcstats.com/fight-details/119b156ded2af0f1
1225,139,Yves Lavigne,905.0,3851.0,905.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fc0f12be6552bfe5
1224,139,Josh Rosenthal,803.0,3290.0,803.0,3,F,Welterweight,M,KO/TKO,Knee to Head In Clinch,1,3:24,http://ufcstats.com/fight-details/0c6055509d98ed06
1223,139,Mario Yamasaki,2712.0,944.0,2712.0,3,F,Middleweight,M,Submission,Triangle Choke From Bottom Guard,1,3:59,http://ufcstats.com/fight-details/c52e23519279d18a
1222,139,Yves Lavigne,2951.0,2108.0,2951.0,3,F,Welterweight,M,KO/TKO,"Punches to Head On Ground
      Submission to Strikes",2,3:25,http://ufcstats.com/fight-details/ef8f31b86469a967
1221,139,Yves Lavigne,595.0,3240.0,595.0,3,F,Lightweight,M,Submission,Armbar From Mount,2,4:36,http://ufcstats.com/fight-details/6f78fc53b8662627
1220,138,Marc Goddard,3371.0,265.0,3371.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7cdc6fdf983fb412
1219,138,Kevin Mulhall,2645.0,483.0,2645.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bf8164367980fcd3
1218,138,Dan Miragliotta,3767.0,2287.0,3767.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,4:24,http://ufcstats.com/fight-details/b12d96ba9426b8d4
1217,138,Leon Roberts,3661.0,134.0,3661.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Back Control,3,2:27,http://ufcstats.com/fight-details/2c07f8ba25640237
1216,138,Marc Goddard,1284.0,1038.0,1284.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,Facial Cut,2,4:38,http://ufcstats.com/fight-details/b4ebb7576e9745e7
1215,138,Kevin Mulhall,2619.0,436.0,2619.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/cb510afff3dafdab
1214,138,Dan Miragliotta,3056.0,2703.0,3056.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,2,1:24,http://ufcstats.com/fight-details/4f36bc6fe119c4ac
1213,138,Marc Goddard,1370.0,1041.0,1370.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Mount,3,3:53,http://ufcstats.com/fight-details/81283a33e907dbbe
1212,138,Dan Miragliotta,649.0,2257.0,649.0,3,F,Lightweight,M,KO/TKO,Punches to Head In Clinch,2,2:53,http://ufcstats.com/fight-details/6c569785225fd2e7
1211,138,Kevin Mulhall,2688.0,2656.0,2688.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:41,http://ufcstats.com/fight-details/964245b54324810d
1210,138,Leon Roberts,113.0,3253.0,113.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,3:22,http://ufcstats.com/fight-details/b0ee33ab448e252b
1209,137,Herb Dean,1934.0,925.0,1934.0,5,T,Light Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/e60e53bdc614a0af
1208,137,Steve Mazzagatti,272.0,937.0,272.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,2,0:58,http://ufcstats.com/fight-details/b4627dd3bb50be2c
1207,137,Josh Rosenthal,397.0,1501.0,397.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/92975b516e6463b6
1206,137,Herb Dean,539.0,2981.0,539.0,3,F,Lightweight,M,KO/TKO,"Elbows to Head From Side Control
      Submission to Strikes",2,4:03,http://ufcstats.com/fight-details/1238f31a41b78528
1205,137,Steve Mazzagatti,2372.0,48.0,2372.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,0:41,http://ufcstats.com/fight-details/7a72d7448159fb59
1204,137,Josh Rosenthal,3891.0,796.0,3891.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5c612d2cc1f5da21
1203,137,Josh Rosenthal,3841.0,2647.0,3841.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,2,2:30,http://ufcstats.com/fight-details/d77a72e3fa8db853
1202,137,Steve Mazzagatti,604.0,1409.0,604.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/32ae3f0d43babd86
1201,137,Jason Herzog,1026.0,2217.0,1026.0,3,F,Middleweight,M,KO/TKO,Punches to Head From Guard,3,1:53,http://ufcstats.com/fight-details/5a9ecff594dc6bb9
1200,137,Jason Herzog,2213.0,4071.0,2213.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/03c2cebad8d8c012
1199,137,Jason Herzog,509.0,2766.0,509.0,3,F,Heavyweight,M,Submission,Triangle Choke From Bottom Guard,1,4:04,http://ufcstats.com/fight-details/1298d89922befa8c
1198,136,Yves Lavigne,3813.0,2943.0,3813.0,3,F,Catch Weight,M,KO/TKO,Punch to Head On Ground,1,3:02,http://ufcstats.com/fight-details/ec271393bc31ab72
1197,136,Dan Miragliotta,3184.0,2990.0,3184.0,3,F,Heavyweight,M,KO/TKO,"Punches to Head At Distance
      Submission - Eye Injury",3,2:00,http://ufcstats.com/fight-details/2ff09ddaa2b78cc4
1196,136,Yves Lavigne,3314.0,2293.0,3314.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,2:31,http://ufcstats.com/fight-details/acfa3a3c0d09bb57
1195,136,Leon Roberts,2178.0,359.0,2178.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,1:25,http://ufcstats.com/fight-details/fd61b04ee64f7f20
1194,136,Dan Miragliotta,2722.0,2947.0,2722.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,3:26,http://ufcstats.com/fight-details/b272e9a4ed7a1b23
1193,136,Yves Lavigne,3065.0,1692.0,3065.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,3:36,http://ufcstats.com/fight-details/656e1040e6e007b2
1192,136,Leon Roberts,3165.0,1776.0,3165.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,1:03,http://ufcstats.com/fight-details/a2da03d9c25b49e5
1191,136,Don Turnage,1693.0,1980.0,1693.0,3,F,Lightweight,M,KO/TKO,"to    
      Shoulder Injury",2,0:48,http://ufcstats.com/fight-details/42a7d576dc207e63
1190,136,Kerry Hatley,2052.0,1402.0,2052.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/92ea4999f99f55fd
1189,136,Dan Miragliotta,523.0,2951.0,523.0,3,F,Welterweight,M,Submission,Arm Triangle From Half Guard,2,1:09,http://ufcstats.com/fight-details/7b06e7f2b34d24b8
1188,136,Don Turnage,1853.0,3676.0,1853.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/d359fe8a99250f64
1187,136,Leon Roberts,1805.0,1188.0,1805.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e314474cb6a7a65c
1186,136,Kerry Hatley,3185.0,3089.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/329a097e0b53daac
1185,135,Herb Dean,3221.0,2700.0,3221.0,3,F,Lightweight,M,Submission,Guillotine Choke From Bottom Half Guard,2,2:13,http://ufcstats.com/fight-details/1287c631cb74f1d9
1184,135,Dan Miragliotta,1798.0,2484.0,1798.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/b4a81d7eb4e42c1c
1183,135,Leon Roberts,3417.0,3102.0,3417.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/aceaa32be99719b0
1182,135,Herb Dean,1138.0,3359.0,1138.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b589aba75770bc6b
1181,135,Kevin Nix,557.0,3558.0,557.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c1be2b862f737c18
1180,135,Dan Miragliotta,1143.0,121.0,1143.0,3,F,Welterweight,M,Submission,Guillotine Choke From Bottom Half Guard,3,2:15,http://ufcstats.com/fight-details/7c620723b6840231
1179,135,Leon Roberts,3191.0,696.0,3191.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e83b214695941af1
1178,135,Kevin Nix,542.0,3638.0,542.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,Facial Cuts,1,3:23,http://ufcstats.com/fight-details/4553c3ab494c2d05
1177,135,Tom Jones,1203.0,2108.0,1203.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0454bfbc49e95c16
1176,135,Gary Ritter,2388.0,545.0,2388.0,3,F,Middleweight,M,Submission,"Guillotine Choke After Drop to Ground
      Technical Submission",1,3:56,http://ufcstats.com/fight-details/d6e75e0238d3ad9b
1175,134,Mario Yamasaki,1458.0,3371.0,1458.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2a23f787fff1d837
1174,134,Herb Dean,701.0,2404.0,701.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:35,http://ufcstats.com/fight-details/39f07708af6ecfc7
1173,134,Yves Lavigne,944.0,2083.0,944.0,3,F,Middleweight,M,Submission,"Arm Triangle From Side Control
      Technical Submission",3,1:30,http://ufcstats.com/fight-details/e3c9c95b67580b9b
1172,134,Dave Hagen,1860.0,1901.0,1860.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,0:21,http://ufcstats.com/fight-details/3445246f8e3eba24
1171,134,Herb Dean,265.0,596.0,265.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6d32a829217cf2fa
1170,134,Yves Lavigne,665.0,2582.0,665.0,3,F,Middleweight,M,KO/TKO,"to    
      Knee Injury",2,0:17,http://ufcstats.com/fight-details/2711e57bbef4d928
1169,134,Dave Hagen,2792.0,348.0,2792.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,1,2:27,http://ufcstats.com/fight-details/4d3297af1b7889ba
1168,134,Herb Dean,914.0,1784.0,914.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6ae10aa4c6dc986d
1167,134,Mario Yamasaki,3155.0,2676.0,3155.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:07,http://ufcstats.com/fight-details/fa0d393a452c0809
1166,134,Yves Lavigne,1569.0,3509.0,1569.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/fd292c2a587bb2f5
1165,134,Shawn Gregory,3145.0,3909.0,3145.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/b0958ed411ae9675
1164,133,Dan Miragliotta,1267.0,2969.0,1267.0,5,T,Lightweight,M,Submission,Rear Naked Choke,4,3:54,http://ufcstats.com/fight-details/73a4a092c1850b57
1163,133,Kevin Mulhall,703.0,2723.0,703.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:23,http://ufcstats.com/fight-details/de495aa2ec1f1e91
1162,133,Kevin Mulhall,1038.0,1498.0,1038.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6a61d45818534b19
1161,133,Dan Miragliotta,2591.0,905.0,2591.0,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,1,0:29,http://ufcstats.com/fight-details/28037f9be7e0781a
1160,133,Mario Yamasaki,4023.0,2712.0,4023.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a9dc59e90779c1e3
1159,133,Dan Miragliotta,1276.0,1501.0,1276.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b71f07f052d0a48b
1158,133,Mario Yamasaki,2493.0,1786.0,2493.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ef6a0ee848382391
1157,133,Marc Goddard,894.0,2060.0,894.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/faec13fd40b6d797
1156,133,Keith Peterson,1041.0,3361.0,1041.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5a8c92dfbb16d26f
1155,133,Marc Goddard,595.0,952.0,595.0,3,F,Lightweight,M,Submission,Kimura From Side Control,2,1:59,http://ufcstats.com/fight-details/8ead66bc1678519b
1154,133,Keith Peterson,2054.0,235.0,2054.0,3,F,Welterweight,M,TKO - Doctor's Stoppage,Facial Cut,3,3:37,http://ufcstats.com/fight-details/ea9edb20f527b49e
1153,132,Yves Lavigne,2978.0,410.0,2978.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/55833bf5054126e2
1152,132,Herb Dean,2044.0,1676.0,2044.0,5,T,Heavyweight,M,KO/TKO,Punches to Head On Ground,2,1:48,http://ufcstats.com/fight-details/8df2751dcbfa0fa2
1151,132,Steve Mazzagatti,563.0,4004.0,563.0,5,T,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/b0dfb313364a7c80
1150,132,Mario Yamasaki,2595.0,3767.0,2595.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,3:20,http://ufcstats.com/fight-details/6d1093a1c31dab94
1149,132,Mario Yamasaki,4073.0,3814.0,4073.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/15705df8ba8dcbe1
1148,132,Herb Dean,3425.0,3725.0,3425.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f885b95dbb354e3d
1147,132,Steve Mazzagatti,1693.0,3298.0,1693.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d9c3d7b09d8df3e4
1146,132,Yves Lavigne,2349.0,1431.0,2349.0,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,2,2:43,http://ufcstats.com/fight-details/6f6158830b01ea27
1145,132,Mario Yamasaki,2232.0,2738.0,2232.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b6234bf015c80fc5
1144,132,Yves Lavigne,2096.0,3191.0,2096.0,3,F,Middleweight,M,Submission,"Guillotine Choke After Drop to Guard
      Technical Submission",1,0:55,http://ufcstats.com/fight-details/f8896b43f4ecf861
